number_of_instances,number_of_features,noise_to_signal_ratio,mean_kurtosis_of_numeric_attributes,mean_means_of_numeric_attributes,mean_std_dev_of_numeric_attributes,mean_mutual_information,max_nominal_att_distinct_values,mean_std_dev_nominal_att_distinct_values,mean_nominal_att_distinct_values,mean_skewness_of_numeric_attributes,prediction
31371.0,21.0,1.207692053172924,8.51033355776568,63127.381111162824,52271.12527656206,0.03921633500041386,31328.0,0.04165616612388922,27372.25,1.6610848994240375,-0.4918462079610865
31371.0,4.0,1.2076900349662623,2.459325054676561,205163.80275572982,169881.17548014811,0.021859734586194612,0.0,0.0,0.0,1.1825261128399718,-0.9541426819897854
31371.0,6.0,1.207690944921908,11.864316253223754,205163.80708140566,169881.05102536784,0.04794749490664572,29604.0,0.0005307445354284029,28498.0,1.4694920412823314,-0.7014610486611381
31371.0,20.0,1.207692054405413,8.51033355776568,63127.381111162824,52271.12527656206,0.04067204913352565,31328.0,0.046122340669988764,26808.571428571428,1.6490559779252785,-0.498615516419653
31371.0,21.0,1.2076554283575824,7.981468479948318,63127.32392483995,52272.01340557541,0.14340005738709558,30659.0,1.0000159386679839,3928.75,0.7771675367134796,-0.3284067237617177
31371.0,4.0,1.2076824870093745,1.7057984225780487,205163.80275572982,169882.23722924388,0.09809843254624855,0.0,0.0,0.0,0.5994602649152156,-0.7842700680798931
31371.0,6.0,1.207682086698152,4.096208622123794,205163.80275572982,169881.79353225807,0.08661301678951867,9.0,1.0000159386677527,6.0,0.7040839846419971,-0.020693077607137587
31371.0,19.0,1.2076589827349922,7.981468479948318,63127.32392483995,52272.01340557541,0.1461691668286665,337.0,1.0000159386679675,65.5,0.8525382461479479,-0.27187906027146147
34857.0,21.0,0.7764533183253506,1.721884730345625,265622.8775778088,343246.9874881354,0.14893955265538744,34009.0,1254.9052899448957,4350.75,0.6988190023244657,-0.33642878642005325
34857.0,6.0,0.7748696736604048,4.100143446213014,653864.1110653939,846263.38209724,0.14450684185007417,34009.0,9812.989140689115,34009.0,1.3008492171279318,-0.8914099471152213
34857.0,14.0,0.7760323099501769,2.3720995862104606,329841.2308933238,425308.16330163693,0.1402810621106495,388.0,28.43069391834698,100.75,0.8737099119875457,-0.2804071017511408
34857.0,21.0,0.7719067619037807,24.829016342471213,251237.71311425144,325476.7739015323,0.061085778378661894,34809.0,0.05470858407247334,30412.25,2.6852533337063926,-0.4365752990949515
34857.0,4.0,0.771906500571814,0.2489645970407417,816522.313523826,1057799.5041095798,0.016932516297239058,0.0,0.0,0.0,0.9701471651161088,-0.9986335958411182
34857.0,6.0,0.7719067573911148,1.240334571858174,816522.4735625044,1057799.397673124,0.06167546283709555,34809.0,0.17821009722332043,33879.0,1.4781822867319068,-0.9183168035710503
34857.0,17.0,0.7719067620565568,6.6262543872985615,272174.18920104107,352599.8383814494,0.05824856989169269,34809.0,0.0859823669502093,29048.0,2.053040465729415,-0.42692770207101594
34857.0,21.0,0.7719030736623355,1.7218847303311675,251237.63493040798,325477.60007523966,0.14864586703460825,34009.0,1.0000143446298342,4350.75,0.6988190023145677,-0.3262660662121144
34857.0,4.0,0.7719058121475325,0.1923911018159099,816522.313523826,1057800.4475081812,0.08890243300609264,0.0,0.0,0.0,0.8183331571343955,-1.0344777153766098
34857.0,6.0,0.7719058101690633,-0.6872955673319694,816522.313523826,1057799.9502122535,0.09382067882819882,9.0,1.0000143446298455,6.0,0.8320208188311842,-0.4212322230134372
34857.0,12.0,0.7719047155640438,2.837059711177115,362898.8060105893,470133.8667689708,0.15591739259696266,388.0,1.0000143446298722,133.33333333333334,1.0429768630350462,-0.2808663786854112
17477.0,21.0,2.158202698005613,2.53037134252038,103495.00509823748,47886.681630555344,0.0874838943750563,17158.0,1240.3121351152852,2226.625,0.7899869486118082,0.34191125266253913
17477.0,6.0,2.1923815122843378,-0.29563292187575685,261161.8571938853,119306.3099428189,0.038916380211790266,3.0,0.6317137051920202,3.0,0.9361786986431452,-0.35552477931627535
17477.0,17.0,2.86928768029987,3.130048612832502,110174.30907803326,38452.92200754384,0.09954949684656267,311.0,37.29167002080092,108.33333333333333,0.78353048435254,0.3103827118396126
17477.0,21.0,2.953119846559047,20.54412203744083,90178.59466766428,30536.69927095112,0.03281547682725887,17457.0,0.054381436213484374,14984.875,2.654726621227266,0.13082285495127643
17477.0,4.0,2.953119616960875,0.48421398257445913,293080.1801796647,99244.26308246884,0.01248109960925762,0.0,0.0,0.0,0.9036158718078955,-0.8851862139558604
17477.0,6.0,2.953126059972161,2.7408350728378537,390773.68061876856,132325.43144795878,0.04571728708252003,16381.0,0.00026584635083787554,11598.0,2.7793608809683104,-0.1317321185532359
17477.0,19.0,2.953119848244601,5.613336070601576,97693.47755022174,33081.424196783904,0.03041318512839945,17457.0,0.06213344949710186,14934.142857142857,2.107568958430781,0.13857321798740546
17477.0,21.0,2.952979824069364,2.5303713425055103,90178.51697835837,30537.52652591636,0.08864678355358233,17158.0,1.000028610256784,2226.625,0.7899869486041877,0.3399694506560579
17477.0,4.0,2.953091903379436,0.5245961221819364,293080.1801796647,99245.1944500176,0.041988572647204826,0.0,0.0,0.0,0.7603151215030717,-0.7629532285770659
17477.0,6.0,2.9530914061903704,-0.8343553481900853,586160.3603593294,198488.4222610999,0.09271313677102819,17158.0,1.0000286102567815,4442.25,0.029074444844129466,-0.1351240832273497
17477.0,12.0,2.9530467723300773,4.423060129025912,146540.09008983235,49622.85558673267,0.11423753673846751,311.0,1.0000286102567792,89.0,1.084801699352381,0.35789878208939485
31371.0,21.0,0.7778235447127007,1.5083986673278462,266760.2574247349,344118.4897144866,0.1524599161631341,30650.0,1234.4661599407484,3927.375,0.6728375293744668,-0.30885704170383727
31371.0,6.0,0.7743633700383437,5.908532172702955,820898.8951738868,1060775.1644353345,0.1943051688732731,340.0,50.78562836438749,171.5,1.1805771147062674,-0.08635821357528099
31371.0,15.0,0.7782713826786272,1.9873789054372717,301812.8704644059,388046.15334601456,0.15362512092960917,373.0,28.417896938455456,97.0,0.8494230984528194,-0.2842446636669255
31371.0,21.0,0.7731516297991009,24.302101489166265,252343.67672373683,326383.17849331565,0.07072219313454271,31329.0,0.05493509567961768,27357.0,2.6385469509807504,-0.4307197908914747
31371.0,4.0,0.7731513697722873,0.380958992946546,820116.6969414428,1060745.3197463623,0.02643128255650969,0.0,0.0,0.0,0.994688217410743,-0.985058698437103
31371.0,6.0,0.7731515939476952,4.573234943829649,820116.7771538155,1060745.1182392044,0.0648769689870683,31329.0,0.03302289640971684,20551.0,2.3632571336103556,-0.921416731609261
31371.0,17.0,0.7731516299679959,6.319520461873044,273372.316444625,353581.7766890382,0.06789365775209888,31329.0,0.08634066876520205,26157.6,2.0077592524148042,-0.44890946721407216
31371.0,21.0,0.7731479459887113,1.5083986673131873,252343.59905890547,326384.00525693846,0.15336738985812307,30650.0,1.0000159386680494,3927.375,0.6728375293644298,-0.3129095176415323
31371.0,4.0,0.7731506826639759,0.25469724287769846,820116.6969414428,1060746.2624434868,0.09875564333013524,0.0,0.0,0.0,0.8470075568973141,-1.0041813615675674
31371.0,6.0,0.7731506793011901,-0.6563439479129468,1093488.9292552571,1414327.3560602712,0.17179667622538092,340.0,1.0000159386680274,117.0,0.18878344637216124,-0.2726353213924017
31371.0,13.0,0.7731494037529617,2.366403536109205,328046.6787765771,424298.9068292384,0.17336462900638572,373.0,1.0000159386680867,128.33333333333334,1.002941660110376,-0.24610881510793375
